latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
26.72865,86.71911,338.87,0.39,0.36,2025-04-03,0718,N,VIIRS,n,2.0NRT,308.74,3.02,D
26.75534,86.88642,344.86,0.39,0.36,2025-04-03,0718,N,VIIRS,n,2.0NRT,310.83,5.89,D
26.70584,86.59859,338.93,0.39,0.36,2025-04-03,0718,N,VIIRS,l,2.0NRT,310.46,3.71,D
26.72137,86.71654,340.54,0.39,0.36,2025-04-03,0718,N,VIIRS,n,2.0NRT,310.25,3.35,D
26.72263,86.72434,335.01,0.39,0.36,2025-04-03,0718,N,VIIRS,l,2.0NRT,308.95,2.44,D
26.69037,86.57665,338.68,0.39,0.36,2025-04-03,0718,N,VIIRS,n,2.0NRT,310.77,3.21,D
26.84437,87.5613,337.27,0.38,0.36,2025-04-03,0718,N,VIIRS,n,2.0NRT,298.2,4.57,D
26.68704,86.57733,348.19,0.39,0.36,2025-04-03,0718,N,VIIRS,n,2.0NRT,310.52,3.21,D
26.68767,86.58125,335.62,0.39,0.36,2025-04-03,0718,N,VIIRS,l,2.0NRT,310.38,4.9,D
26.75223,87.01041,331.36,0.39,0.36,2025-04-03,0718,N,VIIRS,l,2.0NRT,304.24,2.88,D
26.8333,87.55545,334.45,0.38,0.36,2025-04-03,0718,N,VIIRS,n,2.0NRT,300.47,5.77,D
26.72359,86.87206,343.11,0.39,0.36,2025-04-03,0718,N,VIIRS,n,2.0NRT,308.32,4.02,D
26.76499,87.26688,331.39,0.39,0.36,2025-04-03,0718,N,VIIRS,n,2.0NRT,300.54,1.8,D
28.90588,80.2692,345.67,0.45,0.47,2025-04-03,0718,N,VIIRS,n,2.0NRT,310.75,18.51,D
28.90494,80.26463,331.96,0.45,0.47,2025-04-03,0718,N,VIIRS,l,2.0NRT,305.18,4.15,D
28.88462,80.05517,340.79,0.46,0.47,2025-04-03,0718,N,VIIRS,n,2.0NRT,308.55,0.87,D
28.88615,80.05759,339.77,0.46,0.47,2025-04-03,0718,N,VIIRS,n,2.0NRT,310.01,3.76,D
29.13635,81.14487,333.58,0.4,0.44,2025-04-03,0718,N,VIIRS,l,2.0NRT,305.77,3.56,D
29.12956,80.81265,331.03,0.42,0.45,2025-04-03,0718,N,VIIRS,n,2.0NRT,298.75,3.54,D
29.46638,82.27457,335.51,0.52,0.41,2025-04-03,0718,N,VIIRS,n,2.0NRT,290.81,12.87,D
29.31236,81.22784,344.62,0.39,0.44,2025-04-03,0718,N,VIIRS,n,2.0NRT,310.64,6.07,D
29.3421,81.35845,338.9,0.39,0.44,2025-04-03,0718,N,VIIRS,n,2.0NRT,307.43,6.69,D
29.31649,81.22755,335.25,0.39,0.44,2025-04-03,0718,N,VIIRS,l,2.0NRT,307.43,2.91,D
29.34605,81.3574,345.25,0.39,0.44,2025-04-03,0718,N,VIIRS,n,2.0NRT,312.25,6.69,D
27.2121,84.92925,334.8,0.43,0.38,2025-04-03,0718,N,VIIRS,l,2.0NRT,308.69,2.92,D
29.40055,81.39327,334.4,0.57,0.43,2025-04-03,0718,N,VIIRS,n,2.0NRT,307.04,5.64,D
29.45975,81.42121,349,0.57,0.43,2025-04-03,0718,N,VIIRS,n,2.0NRT,302.16,18.09,D
29.62901,81.27417,338.42,0.38,0.44,2025-04-03,0718,N,VIIRS,n,2.0NRT,299.26,2.69,D
29.84906,81.86547,344.39,0.53,0.42,2025-04-03,0718,N,VIIRS,n,2.0NRT,299.76,13.94,D
29.63072,80.40882,334.8,0.43,0.46,2025-04-03,0718,N,VIIRS,l,2.0NRT,304.94,2.47,D
29.75139,82.01915,296.65,0.59,0.53,2025-04-03,1942,N,VIIRS,n,2.0NRT,284.57,1.79,N
29.7494,82.01898,297.91,0.59,0.53,2025-04-03,1942,N,VIIRS,n,2.0NRT,283.79,1.32,N
29.83858,80.87956,295.04,0.35,0.57,2025-04-03,1942,N,VIIRS,n,2.0NRT,279.18,0.35,N
29.57851,82.02396,295.92,0.59,0.53,2025-04-03,1942,N,VIIRS,n,2.0NRT,283.12,1.72,N
29.45522,81.41536,295.96,0.32,0.55,2025-04-03,1942,N,VIIRS,n,2.0NRT,282.49,0.49,N
29.45035,81.41255,295.93,0.32,0.55,2025-04-03,1942,N,VIIRS,n,2.0NRT,283.26,0.49,N
29.46419,81.18983,296.33,0.33,0.55,2025-04-03,1942,N,VIIRS,n,2.0NRT,278.94,0.36,N
29.49165,80.29192,299.59,0.37,0.58,2025-04-03,1942,N,VIIRS,n,2.0NRT,287.31,1.26,N
29.49147,80.29416,298.39,0.37,0.58,2025-04-03,1942,N,VIIRS,n,2.0NRT,287.68,0.98,N
29.37952,80.81297,302.87,0.35,0.57,2025-04-03,1942,N,VIIRS,n,2.0NRT,284.36,0.75,N
29.19069,81.25604,298.55,0.32,0.55,2025-04-03,1942,N,VIIRS,n,2.0NRT,286.19,0.56,N
29.1929,81.2588,306.01,0.32,0.55,2025-04-03,1942,N,VIIRS,n,2.0NRT,286.36,0.59,N
29.14543,81.15237,300.42,0.33,0.55,2025-04-03,1942,N,VIIRS,n,2.0NRT,287.36,0.59,N
29.14521,81.15495,308.64,0.33,0.55,2025-04-03,1942,N,VIIRS,n,2.0NRT,288.16,0.59,N
29.14027,81.15216,330.23,0.33,0.55,2025-04-03,1942,N,VIIRS,n,2.0NRT,290.83,1.64,N
29.14049,81.14954,310.16,0.33,0.55,2025-04-03,1942,N,VIIRS,n,2.0NRT,289.66,1.64,N
29.12535,81.14491,300.09,0.33,0.55,2025-04-03,1942,N,VIIRS,n,2.0NRT,288.87,0.55,N
29.12096,81.13545,303.29,0.33,0.55,2025-04-03,1942,N,VIIRS,n,2.0NRT,289.25,0.6,N
29.06603,81.263,298.57,0.32,0.55,2025-04-03,1942,N,VIIRS,n,2.0NRT,287.85,0.81,N
29.0675,81.06787,304.04,0.33,0.55,2025-04-03,1942,N,VIIRS,n,2.0NRT,288.9,0.91,N
29.067,81.07366,301.17,0.33,0.55,2025-04-03,1942,N,VIIRS,n,2.0NRT,289.16,0.68,N
29.06204,81.07095,317.55,0.33,0.55,2025-04-03,1942,N,VIIRS,n,2.0NRT,290.48,1.72,N
29.0206,81.07015,313,0.33,0.55,2025-04-03,1942,N,VIIRS,n,2.0NRT,287.72,1.32,N
29.02367,80.90561,297.86,0.34,0.56,2025-04-03,1942,N,VIIRS,n,2.0NRT,283.66,0.36,N
29.02296,80.90724,296.6,0.34,0.56,2025-04-03,1942,N,VIIRS,n,2.0NRT,283.51,0.27,N
28.89995,81.25172,299.71,0.32,0.55,2025-04-03,1942,N,VIIRS,n,2.0NRT,289.31,0.57,N
28.93356,80.78266,296.94,0.35,0.56,2025-04-03,1942,N,VIIRS,n,2.0NRT,286.91,0.33,N
28.7582,82.6186,324,0.53,0.5,2025-04-03,1942,N,VIIRS,n,2.0NRT,277.78,3.93,N
28.75962,82.62079,322.97,0.53,0.5,2025-04-03,1942,N,VIIRS,n,2.0NRT,277.72,4.28,N
28.92388,80.76801,304.54,0.35,0.56,2025-04-03,1942,N,VIIRS,n,2.0NRT,287.86,0.45,N
28.90636,80.72587,305.23,0.35,0.57,2025-04-03,1942,N,VIIRS,n,2.0NRT,288.36,0.75,N
28.90601,80.73001,302,0.35,0.57,2025-04-03,1942,N,VIIRS,n,2.0NRT,287.84,0.56,N
28.89561,80.85142,296.92,0.34,0.56,2025-04-03,1942,N,VIIRS,n,2.0NRT,286.35,0.16,N
28.76481,82.23083,304.56,0.56,0.52,2025-04-03,1942,N,VIIRS,n,2.0NRT,285.47,2.16,N
28.76439,82.23526,303.77,0.56,0.52,2025-04-03,1942,N,VIIRS,n,2.0NRT,285.53,2.4,N
28.88266,80.81844,301.4,0.34,0.56,2025-04-03,1942,N,VIIRS,n,2.0NRT,287.58,0.78,N
28.86334,80.98344,301.09,0.33,0.56,2025-04-03,1942,N,VIIRS,n,2.0NRT,290.56,0.94,N
28.69217,82.68522,330.24,0.53,0.5,2025-04-03,1942,N,VIIRS,n,2.0NRT,284.55,2.85,N
28.69366,82.67002,297.56,0.53,0.5,2025-04-03,1942,N,VIIRS,n,2.0NRT,280.29,1.12,N
28.6926,82.68086,306.76,0.53,0.5,2025-04-03,1942,N,VIIRS,n,2.0NRT,279.93,2.25,N
28.69179,82.68899,315.83,0.53,0.5,2025-04-03,1942,N,VIIRS,n,2.0NRT,283.44,2.85,N
28.84047,81.00729,306.81,0.33,0.56,2025-04-03,1942,N,VIIRS,n,2.0NRT,291.74,1.24,N
28.68779,82.68204,295.1,0.53,0.5,2025-04-03,1942,N,VIIRS,n,2.0NRT,281.67,2.85,N
28.69212,82.5404,296.77,0.54,0.51,2025-04-03,1942,N,VIIRS,n,2.0NRT,279.66,0.53,N
28.80315,81.20332,302.27,0.32,0.55,2025-04-03,1942,N,VIIRS,n,2.0NRT,291.35,0.82,N
28.80285,81.20688,310.15,0.32,0.55,2025-04-03,1942,N,VIIRS,n,2.0NRT,291.86,0.82,N
28.81005,80.87023,323.8,0.34,0.56,2025-04-03,1942,N,VIIRS,n,2.0NRT,293.96,1.54,N
28.80983,80.87296,312.38,0.34,0.56,2025-04-03,1942,N,VIIRS,n,2.0NRT,294.31,1.54,N
28.85011,80.29342,302,0.37,0.58,2025-04-03,1942,N,VIIRS,n,2.0NRT,286.62,0.81,N
28.84805,80.32037,298.6,0.37,0.58,2025-04-03,1942,N,VIIRS,n,2.0NRT,287.87,0.56,N
28.78844,81.07137,301.78,0.33,0.55,2025-04-03,1942,N,VIIRS,n,2.0NRT,290.05,0.45,N
28.80948,80.87107,336.61,0.34,0.56,2025-04-03,1942,N,VIIRS,n,2.0NRT,295.11,3.35,N
28.85339,80.29575,299.04,0.37,0.58,2025-04-03,1942,N,VIIRS,n,2.0NRT,287.09,0.63,N
28.78862,80.92997,304.48,0.34,0.56,2025-04-03,1942,N,VIIRS,n,2.0NRT,293.62,0.89,N
28.78627,80.89684,309.69,0.34,0.56,2025-04-03,1942,N,VIIRS,n,2.0NRT,292.55,1.29,N
28.72476,81.30412,306.12,0.32,0.54,2025-04-03,1942,N,VIIRS,n,2.0NRT,292.88,0.69,N
28.72412,81.31141,302.74,0.32,0.54,2025-04-03,1942,N,VIIRS,n,2.0NRT,292.09,0.71,N
28.80342,80.30956,299.75,0.37,0.58,2025-04-03,1942,N,VIIRS,n,2.0NRT,287.73,0.15,N
28.72959,81.19079,301.74,0.32,0.55,2025-04-03,1942,N,VIIRS,n,2.0NRT,291.59,0.69,N
28.72914,81.19591,308.31,0.32,0.55,2025-04-03,1942,N,VIIRS,n,2.0NRT,292.4,0.94,N
28.71968,81.30381,310.23,0.32,0.54,2025-04-03,1942,N,VIIRS,n,2.0NRT,292.65,0.69,N
28.78638,80.31927,299.72,0.37,0.58,2025-04-03,1942,N,VIIRS,n,2.0NRT,287.65,0.6,N
28.71018,81.23698,308.37,0.32,0.55,2025-04-03,1942,N,VIIRS,n,2.0NRT,292.2,0.59,N
28.69104,81.45599,311.66,0.62,0.54,2025-04-03,1942,N,VIIRS,n,2.0NRT,291.85,3.64,N
28.6905,81.4621,305.31,0.62,0.54,2025-04-03,1942,N,VIIRS,n,2.0NRT,291.42,1.65,N
28.66896,81.36012,307.93,0.63,0.54,2025-04-03,1942,N,VIIRS,n,2.0NRT,292.87,2.42,N
28.66071,81.33749,302.1,0.63,0.54,2025-04-03,1942,N,VIIRS,n,2.0NRT,292,0.9,N
28.5816,82.12744,298.45,0.57,0.52,2025-04-03,1942,N,VIIRS,n,2.0NRT,287.91,0.62,N
27.66192,84.57695,320.77,0.4,0.44,2025-04-03,1945,N,VIIRS,n,2.0NRT,288.95,1.76,N
27.39879,85.28217,301.76,0.54,0.42,2025-04-03,1945,N,VIIRS,n,2.0NRT,275.99,0.92,N
27.39946,85.27674,299.03,0.54,0.42,2025-04-03,1945,N,VIIRS,n,2.0NRT,277.87,1.38,N
27.38409,85.43092,300.5,0.53,0.42,2025-04-03,1945,N,VIIRS,n,2.0NRT,287.27,0.69,N
27.4033,85.27771,303.31,0.54,0.42,2025-04-03,1945,N,VIIRS,n,2.0NRT,279.15,1.38,N
27.34267,85.68982,316.7,0.51,0.41,2025-04-03,1945,N,VIIRS,n,2.0NRT,285.53,2.38,N
27.35792,85.56342,306.32,0.52,0.42,2025-04-03,1945,N,VIIRS,n,2.0NRT,289.64,0.97,N
27.35858,85.55789,306.44,0.52,0.42,2025-04-03,1945,N,VIIRS,n,2.0NRT,290.03,0.97,N
27.36126,85.53548,299.6,0.52,0.42,2025-04-03,1945,N,VIIRS,n,2.0NRT,289,0.6,N
27.3707,85.45668,305.48,0.53,0.42,2025-04-03,1945,N,VIIRS,n,2.0NRT,291.37,1.62,N
27.37132,85.45143,309.25,0.53,0.42,2025-04-03,1945,N,VIIRS,n,2.0NRT,290.49,1.62,N
27.34203,85.69516,324.52,0.51,0.41,2025-04-03,1945,N,VIIRS,n,2.0NRT,285.6,2.77,N
27.0959,87.62801,301.81,0.42,0.38,2025-04-03,1945,N,VIIRS,n,2.0NRT,287.89,0.69,N
27.34582,85.69584,304.11,0.51,0.41,2025-04-03,1945,N,VIIRS,n,2.0NRT,285.5,0.91,N
27.34645,85.69057,314.78,0.51,0.41,2025-04-03,1945,N,VIIRS,n,2.0NRT,285.8,1.92,N
27.37394,85.46235,308.14,0.53,0.42,2025-04-03,1945,N,VIIRS,n,2.0NRT,290.01,1.52,N
27.37454,85.4574,315.56,0.53,0.42,2025-04-03,1945,N,VIIRS,n,2.0NRT,290.64,1.85,N
27.37517,85.45213,308.03,0.53,0.42,2025-04-03,1945,N,VIIRS,n,2.0NRT,288.91,1.85,N
27.39592,85.27724,316.04,0.54,0.42,2025-04-03,1945,N,VIIRS,n,2.0NRT,276.43,1.58,N
27.47492,84.592,300.51,0.39,0.44,2025-04-03,1945,N,VIIRS,n,2.0NRT,282.37,0.52,N
27.47536,84.58812,297.21,0.39,0.44,2025-04-03,1945,N,VIIRS,n,2.0NRT,281.09,0.71,N
27.47943,84.55185,301.64,0.4,0.44,2025-04-03,1945,N,VIIRS,n,2.0NRT,286.22,0.55,N
27.50889,84.28658,306.27,0.41,0.45,2025-04-03,1945,N,VIIRS,n,2.0NRT,288.33,0.6,N
27.5212,84.17437,303.72,0.42,0.45,2025-04-03,1945,N,VIIRS,n,2.0NRT,292,0.95,N
27.52541,84.13567,303.56,0.42,0.45,2025-04-03,1945,N,VIIRS,n,2.0NRT,293.12,1.55,N
27.52589,84.13127,307.84,0.42,0.45,2025-04-03,1945,N,VIIRS,n,2.0NRT,293.21,1.78,N
27.52728,84.11849,302.51,0.42,0.45,2025-04-03,1945,N,VIIRS,n,2.0NRT,291.06,1.41,N
27.52773,84.1144,312.01,0.42,0.45,2025-04-03,1945,N,VIIRS,n,2.0NRT,293.54,3.06,N
27.58121,83.61305,310.33,0.45,0.47,2025-04-03,1945,N,VIIRS,n,2.0NRT,286.95,0.97,N
27.69387,82.48986,298.43,0.53,0.5,2025-04-03,1945,N,VIIRS,n,2.0NRT,271.61,1.56,N
27.6944,82.4844,308.62,0.53,0.5,2025-04-03,1945,N,VIIRS,n,2.0NRT,266.8,1.56,N
27.39978,85.27818,297.76,0.54,0.42,2025-04-03,1945,N,VIIRS,n,2.0NRT,277.32,1.58,N
27.40045,85.27248,297.95,0.54,0.42,2025-04-03,1945,N,VIIRS,n,2.0NRT,278.85,0.64,N
27.47943,84.58852,306.53,0.39,0.44,2025-04-03,1945,N,VIIRS,n,2.0NRT,283.17,0.71,N
27.49722,84.42974,306.42,0.4,0.44,2025-04-03,1945,N,VIIRS,n,2.0NRT,292.77,1.8,N
27.51301,84.28723,303.08,0.41,0.45,2025-04-03,1945,N,VIIRS,n,2.0NRT,288.02,0.6,N
27.52538,84.17479,305.54,0.42,0.45,2025-04-03,1945,N,VIIRS,n,2.0NRT,293.38,0.95,N
27.40363,85.27912,301.17,0.54,0.42,2025-04-03,1945,N,VIIRS,n,2.0NRT,279.11,1.12,N
27.40431,85.27342,297.03,0.54,0.42,2025-04-03,1945,N,VIIRS,n,2.0NRT,279.22,0.94,N
27.46234,84.7751,309.04,0.38,0.44,2025-04-03,1945,N,VIIRS,n,2.0NRT,280,0.71,N
27.49858,84.45484,305.08,0.4,0.44,2025-04-03,1945,N,VIIRS,n,2.0NRT,292.89,0.99,N
27.5018,84.42603,312.9,0.4,0.44,2025-04-03,1945,N,VIIRS,n,2.0NRT,292.18,2.06,N
27.46634,84.77573,303.06,0.38,0.44,2025-04-03,1945,N,VIIRS,n,2.0NRT,280.53,0.71,N
27.46678,84.772,303.01,0.38,0.44,2025-04-03,1945,N,VIIRS,n,2.0NRT,281.46,1.19,N
27.50178,84.46342,310.83,0.4,0.44,2025-04-03,1945,N,VIIRS,n,2.0NRT,293.65,0.93,N
27.50224,84.45931,312.68,0.4,0.44,2025-04-03,1945,N,VIIRS,n,2.0NRT,294.09,0.99,N
27.5027,84.4552,308.74,0.4,0.44,2025-04-03,1945,N,VIIRS,n,2.0NRT,294.58,0.99,N
27.50316,84.45109,304.64,0.4,0.44,2025-04-03,1945,N,VIIRS,n,2.0NRT,293.02,1.06,N
27.50546,84.43048,307.95,0.4,0.44,2025-04-03,1945,N,VIIRS,n,2.0NRT,292.24,0.97,N
27.69604,82.61221,300.8,0.52,0.5,2025-04-03,1945,N,VIIRS,n,2.0NRT,271.12,1.38,N
27.50593,84.42638,320.59,0.4,0.44,2025-04-03,1945,N,VIIRS,n,2.0NRT,292.39,2.06,N
27.44443,85.00016,298.05,0.56,0.43,2025-04-03,1945,N,VIIRS,n,2.0NRT,282.7,1.19,N
27.47035,84.77638,315.8,0.38,0.44,2025-04-03,1945,N,VIIRS,n,2.0NRT,282.26,1.2,N
27.48942,84.60949,300.34,0.39,0.44,2025-04-03,1945,N,VIIRS,n,2.0NRT,280.72,0.67,N
27.48986,84.60558,300.88,0.39,0.44,2025-04-03,1945,N,VIIRS,n,2.0NRT,281.13,0.75,N
27.49032,84.60155,302.32,0.39,0.44,2025-04-03,1945,N,VIIRS,n,2.0NRT,280.56,0.75,N
27.49897,84.52521,311.16,0.4,0.44,2025-04-03,1945,N,VIIRS,n,2.0NRT,294.07,1.25,N
27.49942,84.52122,307.57,0.4,0.44,2025-04-03,1945,N,VIIRS,n,2.0NRT,293.27,1.25,N
27.50035,84.51294,307.1,0.4,0.44,2025-04-03,1945,N,VIIRS,n,2.0NRT,292.52,1.92,N
27.50589,84.46377,305.4,0.4,0.44,2025-04-03,1945,N,VIIRS,n,2.0NRT,293.42,0.87,N
27.51052,84.42258,302.86,0.4,0.44,2025-04-03,1945,N,VIIRS,n,2.0NRT,289.58,1.08,N
27.52448,84.29745,300.21,0.41,0.45,2025-04-03,1945,N,VIIRS,n,2.0NRT,288.13,0.74,N
27.4249,85.20037,297.66,0.55,0.42,2025-04-03,1945,N,VIIRS,n,2.0NRT,280.53,0.7,N
27.44761,85.00747,299.81,0.56,0.43,2025-04-03,1945,N,VIIRS,n,2.0NRT,284.94,1.19,N
27.47351,84.78432,296.79,0.38,0.43,2025-04-03,1945,N,VIIRS,n,2.0NRT,278.16,0.27,N
27.47394,84.78064,302.33,0.38,0.43,2025-04-03,1945,N,VIIRS,n,2.0NRT,281.18,1.2,N
27.50262,84.52953,303.3,0.4,0.44,2025-04-03,1945,N,VIIRS,n,2.0NRT,290.14,0.88,N
27.50492,84.50916,308.81,0.4,0.44,2025-04-03,1945,N,VIIRS,n,2.0NRT,294.16,1.72,N
27.50955,84.46815,306.15,0.4,0.44,2025-04-03,1945,N,VIIRS,n,2.0NRT,290.35,0.87,N
27.54119,84.18472,301.68,0.42,0.45,2025-04-03,1945,N,VIIRS,n,2.0NRT,289.09,1.12,N
27.44954,85.02531,299.42,0.56,0.43,2025-04-03,1945,N,VIIRS,n,2.0NRT,283.81,0.57,N
27.45148,85.00875,301.83,0.56,0.43,2025-04-03,1945,N,VIIRS,n,2.0NRT,285.55,2.24,N
27.47754,84.78476,306.67,0.38,0.43,2025-04-03,1945,N,VIIRS,n,2.0NRT,279.2,1.01,N
27.50673,84.52981,307.75,0.4,0.44,2025-04-03,1945,N,VIIRS,n,2.0NRT,290.93,1.25,N
27.44264,85.11794,304.24,0.55,0.43,2025-04-03,1945,N,VIIRS,n,2.0NRT,283.89,1.56,N
27.44411,85.10551,310.28,0.55,0.43,2025-04-03,1945,N,VIIRS,n,2.0NRT,283.89,2.82,N
27.45347,85.02612,298.11,0.56,0.43,2025-04-03,1945,N,VIIRS,n,2.0NRT,283.5,0.57,N
27.45681,84.9977,311.84,0.56,0.43,2025-04-03,1945,N,VIIRS,n,2.0NRT,287.63,3.11,N
27.51355,84.54254,302.54,0.4,0.44,2025-04-03,1945,N,VIIRS,n,2.0NRT,288.99,0.88,N
27.51864,84.49781,314.95,0.4,0.44,2025-04-03,1945,N,VIIRS,n,2.0NRT,289.94,2.18,N
27.51717,84.54706,307.46,0.4,0.44,2025-04-03,1945,N,VIIRS,n,2.0NRT,290.36,1.57,N
27.54327,84.31702,299.21,0.41,0.45,2025-04-03,1945,N,VIIRS,n,2.0NRT,288.12,0.51,N
27.54421,84.3087,303.74,0.41,0.45,2025-04-03,1945,N,VIIRS,n,2.0NRT,288.72,1.11,N
27.54468,84.30451,298.22,0.41,0.45,2025-04-03,1945,N,VIIRS,n,2.0NRT,287.91,0.88,N
27.52034,84.55554,300.22,0.4,0.44,2025-04-03,1945,N,VIIRS,n,2.0NRT,287.7,0.81,N
27.5208,84.55152,311.9,0.4,0.44,2025-04-03,1945,N,VIIRS,n,2.0NRT,289.17,1.68,N
27.54834,84.30927,298.14,0.41,0.45,2025-04-03,1945,N,VIIRS,n,2.0NRT,287.41,0.52,N
27.43267,85.33417,297.94,0.54,0.42,2025-04-03,1945,N,VIIRS,n,2.0NRT,277.82,0.71,N
27.4333,85.32899,295.14,0.54,0.42,2025-04-03,1945,N,VIIRS,n,2.0NRT,278.57,0.71,N
27.47197,85.00571,300.65,0.56,0.43,2025-04-03,1945,N,VIIRS,n,2.0NRT,283.57,0.73,N
27.60382,83.92664,310.52,0.43,0.46,2025-04-03,1945,N,VIIRS,n,2.0NRT,290.13,1.18,N
27.6043,83.92225,313.48,0.43,0.46,2025-04-03,1945,N,VIIRS,n,2.0NRT,289.57,1.52,N
27.63022,83.68591,304.01,0.44,0.46,2025-04-03,1945,N,VIIRS,n,2.0NRT,293.32,1.51,N
27.60852,83.92294,317.52,0.43,0.46,2025-04-03,1945,N,VIIRS,n,2.0NRT,290.82,1.07,N
27.609,83.91859,299.27,0.43,0.46,2025-04-03,1945,N,VIIRS,n,2.0NRT,289.03,1.07,N
27.73982,82.6861,296.06,0.51,0.49,2025-04-03,1945,N,VIIRS,n,2.0NRT,270.22,1.01,N
27.49866,84.91683,300.96,0.57,0.43,2025-04-03,1945,N,VIIRS,n,2.0NRT,284.5,1.68,N
27.61274,83.92369,310.41,0.43,0.46,2025-04-03,1945,N,VIIRS,n,2.0NRT,291,1.07,N
27.63519,83.72027,309.43,0.44,0.46,2025-04-03,1945,N,VIIRS,n,2.0NRT,295.27,1.65,N
27.49496,84.98187,303.1,0.56,0.43,2025-04-03,1945,N,VIIRS,n,2.0NRT,289.32,1.32,N
27.46992,85.22316,297.22,0.55,0.42,2025-04-03,1945,N,VIIRS,n,2.0NRT,279.37,1.13,N
27.49882,84.98335,303.59,0.56,0.43,2025-04-03,1945,N,VIIRS,n,2.0NRT,288.86,1.32,N
27.61337,83.99489,301.31,0.43,0.46,2025-04-03,1945,N,VIIRS,n,2.0NRT,291.29,1.07,N
27.61384,83.99064,313.29,0.43,0.46,2025-04-03,1945,N,VIIRS,n,2.0NRT,293.32,1.07,N
27.61433,83.98627,319.81,0.43,0.46,2025-04-03,1945,N,VIIRS,n,2.0NRT,293.38,1.7,N
27.61482,83.98186,310.47,0.43,0.46,2025-04-03,1945,N,VIIRS,n,2.0NRT,291.24,1.7,N
27.73581,82.86018,299.75,0.5,0.49,2025-04-03,1945,N,VIIRS,n,2.0NRT,275.81,1.73,N
27.49027,85.08803,295.45,0.56,0.43,2025-04-03,1945,N,VIIRS,n,2.0NRT,280.87,0.61,N
27.49989,85.00804,297.27,0.56,0.43,2025-04-03,1945,N,VIIRS,n,2.0NRT,283.42,0.72,N
27.6171,83.99976,319.86,0.43,0.46,2025-04-03,1945,N,VIIRS,n,2.0NRT,292.31,1.59,N
27.61756,83.99567,317.89,0.43,0.46,2025-04-03,1945,N,VIIRS,n,2.0NRT,293.45,2.43,N
27.73507,82.91128,319.32,0.5,0.49,2025-04-03,1945,N,VIIRS,n,2.0NRT,284.16,2.25,N
27.74027,82.86137,310.62,0.5,0.49,2025-04-03,1945,N,VIIRS,n,2.0NRT,277.88,0.95,N
27.7356,82.90625,322.27,0.5,0.49,2025-04-03,1945,N,VIIRS,n,2.0NRT,284.48,2.51,N
27.4822,85.18761,297.25,0.55,0.43,2025-04-03,1945,N,VIIRS,n,2.0NRT,278.38,0.56,N
27.62131,84.00037,318.73,0.43,0.46,2025-04-03,1945,N,VIIRS,n,2.0NRT,292.09,1.59,N
27.62176,83.99633,304.57,0.43,0.46,2025-04-03,1945,N,VIIRS,n,2.0NRT,292.72,2.43,N
27.74008,82.90716,310.59,0.5,0.49,2025-04-03,1945,N,VIIRS,n,2.0NRT,283.1,2.51,N
27.74423,82.86744,298.16,0.5,0.49,2025-04-03,1945,N,VIIRS,n,2.0NRT,273.94,0.95,N
27.74474,82.86256,297.57,0.5,0.49,2025-04-03,1945,N,VIIRS,n,2.0NRT,274.5,0.95,N
27.74522,82.85793,295.5,0.5,0.49,2025-04-03,1945,N,VIIRS,n,2.0NRT,274.37,1.19,N
27.74572,82.85318,303.87,0.5,0.49,2025-04-03,1945,N,VIIRS,n,2.0NRT,274.5,1.19,N
27.49909,85.08138,299.85,0.56,0.43,2025-04-03,1945,N,VIIRS,n,2.0NRT,279.94,1.11,N
27.52422,84.87239,296.89,0.57,0.43,2025-04-03,1945,N,VIIRS,n,2.0NRT,281.08,0.83,N
27.55257,84.63339,300.35,0.39,0.44,2025-04-03,1945,N,VIIRS,n,2.0NRT,282.23,0.91,N
27.62553,84.00084,305.44,0.43,0.46,2025-04-03,1945,N,VIIRS,n,2.0NRT,289.38,0.9,N
27.62598,83.99685,305.55,0.43,0.46,2025-04-03,1945,N,VIIRS,n,2.0NRT,292.68,1.56,N
27.64621,83.8167,313.81,0.44,0.46,2025-04-03,1945,N,VIIRS,n,2.0NRT,291.77,2.36,N
27.64673,83.81208,312.68,0.44,0.46,2025-04-03,1945,N,VIIRS,n,2.0NRT,291,1.04,N
27.74969,82.85909,296.56,0.5,0.49,2025-04-03,1945,N,VIIRS,n,2.0NRT,273.34,0.64,N
27.75019,82.85435,299.66,0.5,0.49,2025-04-03,1945,N,VIIRS,n,2.0NRT,273.95,0.64,N
27.75079,82.84853,302.61,0.5,0.49,2025-04-03,1945,N,VIIRS,n,2.0NRT,274.25,1.26,N
27.76242,82.73677,299.94,0.51,0.49,2025-04-03,1945,N,VIIRS,n,2.0NRT,270.57,0.88,N
27.80632,82.30623,298.45,0.54,0.51,2025-04-03,1945,N,VIIRS,n,2.0NRT,277.05,0.83,N
27.80694,82.30004,300.41,0.54,0.51,2025-04-03,1945,N,VIIRS,n,2.0NRT,277.64,0.83,N
27.16992,87.63146,299.06,0.42,0.38,2025-04-03,1945,N,VIIRS,n,2.0NRT,288.64,0.94,N
27.22044,87.26714,303.81,0.44,0.38,2025-04-03,1945,N,VIIRS,n,2.0NRT,290.5,1.17,N
27.50314,85.08107,301.98,0.56,0.43,2025-04-03,1945,N,VIIRS,n,2.0NRT,281.25,1.11,N
