latitude,longitude,acq_date,fire_occurred
27.80003,84.69701,2023-04-07,1
29.4248,87.1837,2017-02-10 00:00:00,0
26.8136,85.713,2015-06-18 00:00:00,0
28.77789,81.06709,2019-05-07,1
26.9526,83.4974,2014-08-05 00:00:00,0
29.3613,84.2935,2024-04-06 00:00:00,0
29.5255,88.1211,2013-10-25 00:00:00,0
27.33464,84.86799,2024-04-05,1
29.08425,80.49281,2024-04-24,1
28.4812,89.0012,2013-07-30 00:00:00,0
27.60877,84.42552,2021-04-02,1
28.06036,83.02621,2023-04-21,1
29.5231,84.6379,2020-09-10 00:00:00,0
27.5537,80.4082,2012-07-30 00:00:00,0
28.14141,83.03603,2022-04-17,1
27.52208,83.86864,2014-04-09,1
28.63716,82.01897,2016-04-13,1
27.49351,83.55693,2025-04-15,1
28.2883,80.3479,2016-04-14 00:00:00,0
28.72043,81.90842,2018-04-19,1
28.70078,80.7073,2014-05-08,1
30.1401,82.9821,2020-02-03 00:00:00,0
28.99165,80.76844,2021-04-27,1
29.8038,84.4168,2013-11-07 00:00:00,0
28.4315,88.0812,2014-05-31 00:00:00,0
27.0813,84.5201,2019-12-02 00:00:00,0
26.3477,87.0547,2024-09-08 00:00:00,0
27.74094,83.49514,2024-04-15,1
27.0223,86.4908,2012-06-24 00:00:00,0
27.27621,84.96525,2021-03-06,1
29.0078,80.62788,2025-05-16,1
26.95995,87.47516,2024-03-18,1
29.1426,83.0296,2018-12-20 00:00:00,0
29.7424,81.2535,2012-06-26 00:00:00,0
29.73016,80.8249,2024-06-13,1
28.03731,82.79667,2023-04-12,1
28.97248,80.93131,2024-03-31,1
29.2011,87.6281,2018-02-02 00:00:00,0
29.88313,81.89342,2020-12-14,1
27.4817,82.5099,2018-07-13 00:00:00,0
28.42181,84.18972,2016-12-15,1
27.01657,85.74491,2019-03-24,1
27.90567,84.30466,2016-03-20,1
27.83691,82.35564,2014-04-26,1
28.7511,84.7982,2012-02-12 00:00:00,0
30.0328,85.515,2014-09-01 00:00:00,0
27.36087,85.08281,2025-04-01,1
29.9098,85.6139,2017-06-20 00:00:00,0
26.7758,80.8999,2016-06-10 00:00:00,0
28.9785,84.0069,2019-07-05 00:00:00,0
28.3426,88.8376,2020-06-14 00:00:00,0
30.2117,82.9862,2020-01-05 00:00:00,0
27.8129,85.0217,2018-08-12 00:00:00,0
28.12028,83.03651,2024-05-05,1
26.831,87.4399,2018-01-11 00:00:00,0
28.35745,84.90536,2016-12-13,1
27.99813,82.32157,2016-04-02,1
29.04808,80.47098,2024-04-20,1
27.7494,85.9734,2023-05-22 00:00:00,0
28.382,84.9557,2019-02-24 00:00:00,0
26.52,83.3678,2017-02-01 00:00:00,0
27.5821,82.0274,2016-04-04 00:00:00,0
26.5728,85.8133,2012-03-18 00:00:00,0
28.331,85.3238,2017-02-18 00:00:00,0
27.49906,83.08126,2020-10-30,1
28.5526,86.074,2023-11-17 00:00:00,0
29.3697,82.488,2012-02-01 00:00:00,0
27.25921,84.71919,2023-04-09,1
26.98852,86.73164,2021-04-01,1
28.72064,81.03485,2017-04-27,1
28.3054,86.0648,2015-12-06 00:00:00,0
30.4607,81.2027,2018-08-21 00:00:00,0
28.3592,89.08,2022-10-16 00:00:00,0
29.9171,89.1331,2024-08-19 00:00:00,0
29.0772,83.8608,2020-12-15 00:00:00,0
27.12236,86.74606,2021-04-13,1
28.7768,80.7702,2024-07-08 00:00:00,0
28.2752,86.0587,2019-02-15 00:00:00,0
30.0379,88.0072,2022-01-15 00:00:00,0
28.90629,80.66975,2016-04-26,1
29.5005,86.0503,2018-10-29 00:00:00,0
29.8008,87.3632,2020-08-17 00:00:00,0
28.12539,84.82246,2024-05-03,1
26.9284,86.7464,2023-05-16 00:00:00,0
29.15792,80.34034,2015-06-05,1
28.28029,81.77356,2022-04-22,1
29.6813,88.1368,2017-03-29 00:00:00,0
29.2753,88.3848,2017-11-30 00:00:00,0
27.3956,83.9882,2023-02-23 00:00:00,0
27.7254,84.96172,2024-04-23,1
27.61026,83.03192,2017-04-04,1
29.787,87.4089,2019-12-16 00:00:00,0
28.5355,81.4156,2015-07-10 00:00:00,0
27.2858,81.4435,2024-10-16 00:00:00,0
27.31033,86.18153,2021-04-13,1
27.13944,85.31932,2023-03-11,1
26.9313,86.0346,2022-03-26,1
28.32748,82.48015,2019-03-31,1
30.0475,81.1233,2015-08-13 00:00:00,0
27.46728,83.78091,2016-11-21,1
27.3858,85.2449,2014-09-21 00:00:00,0
28.5835,87.8918,2023-03-07 00:00:00,0
29.1546,83.8404,2016-09-27 00:00:00,0
28.9123,85.852,2021-02-06 00:00:00,0
28.09822,83.1155,2016-04-14,1
27.50411,84.20536,2021-04-04,1
30.0694,87.6263,2017-11-11 00:00:00,0
27.4457,84.51488,2016-03-24,1
27.7831,87.7441,2021-09-20 00:00:00,0
29.2515,85.9869,2012-02-03 00:00:00,0
28.07737,84.31986,2025-03-17,1
27.35866,85.08935,2020-04-09,1
26.7795,88.7142,2022-09-15 00:00:00,0
27.15526,85.50353,2017-04-11,1
28.35864,81.30589,2019-05-27,1
27.73994,82.80342,2024-04-03,1
29.1824,83.4815,2017-02-26 00:00:00,0
28.2811,83.8963,2019-11-04 00:00:00,0
27.578,81.7245,2022-05-09 00:00:00,0
27.23045,84.85329,2023-04-03,1
28.28117,81.75652,2019-04-29,1
30.1778,87.6217,2012-10-15 00:00:00,0
28.17104,81.82874,2014-04-30,1
28.8871,83.8042,2016-03-24 00:00:00,0
29.51752,80.70466,2021-04-11,1
28.34617,84.91741,2023-01-12,1
