latitude,longitude,acq_date,fire_occurred
28.7533,80.9744,2022-04-19 00:00:00,0
29.7027,89.4609,2017-07-27 00:00:00,0
27.38284,85.83261,2024-04-09,1
26.5733,82.9568,2013-10-02 00:00:00,0
27.03995,86.3225,2023-04-09,1
26.3352,88.18,2018-12-04 00:00:00,0
27.2721,87.1674,2012-10-23 00:00:00,0
30.4303,86.0274,2020-01-12 00:00:00,0
28.0565,85.456,2016-02-20 00:00:00,0
29.03035,80.66331,2024-04-30,1
27.19441,87.72839,2024-03-18,1
27.4705,88.28,2013-05-04 00:00:00,0
29.4154,86.819,2014-07-04 00:00:00,0
29.3338,80.9133,2020-07-03 00:00:00,0
28.0422,80.8666,2013-12-27 00:00:00,0
28.9298,81.6291,2014-06-29 00:00:00,0
27.7652,81.6705,2021-01-18 00:00:00,0
29.2648,84.002,2015-10-24 00:00:00,0
28.1344,82.7923,2020-04-20 00:00:00,0
28.80553,81.23325,2019-05-06,1
26.6532,85.9773,2019-06-28 00:00:00,0
30.2122,85.6883,2013-02-28 00:00:00,0
27.84084,82.27031,2014-04-09,1
28.0861,86.8639,2014-09-14 00:00:00,0
27.56136,84.42661,2014-03-14,1
27.51784,84.35367,2023-03-28,1
29.1282,88.7583,2014-09-05 00:00:00,0
27.59985,84.19115,2016-03-16,1
27.51539,86.05384,2016-03-23,1
28.48358,80.97952,2018-04-27,1
29.4531,80.2554,2013-10-26 00:00:00,0
28.7492,80.659,2014-07-24 00:00:00,0
28.17916,84.34022,2019-02-25,1
27.2829,87.75095,2024-03-16,1
29.5231,84.0,2022-10-31 00:00:00,0
29.03135,80.20355,2019-05-02,1
29.05948,80.25113,2019-05-08,1
27.4126,81.2742,2012-11-15 00:00:00,0
26.3039,88.9264,2015-03-20 00:00:00,0
28.94964,80.55518,2022-04-29,1
27.16628,85.16255,2021-03-11,1
28.53913,81.41404,2014-05-03,1
26.4874,83.1125,2016-05-26 00:00:00,0
29.17296,82.45846,2024-05-05,1
27.6545,83.3109,2023-03-01 00:00:00,0
27.4506,84.4208,2022-10-13 00:00:00,0
30.0032,85.7629,2013-10-13 00:00:00,0
28.02939,84.41567,2016-04-09,1
28.78638,80.31927,2025-04-03,1
28.53335,81.43279,2018-04-24,1
30.3317,83.2217,2017-10-21 00:00:00,0
28.09315,81.95156,2022-04-25,1
29.6195,86.1278,2017-09-03 00:00:00,0
27.37939,85.3075,2018-04-24,1
29.6916,87.3991,2019-01-01 00:00:00,0
27.82725,82.29974,2024-04-08,1
28.99563,82.4815,2024-01-07,1
27.82463,82.86522,2021-04-02,1
29.1959,85.6829,2024-03-15 00:00:00,0
28.4003,84.2217,2015-10-14 00:00:00,0
29.2325,85.5381,2016-06-18 00:00:00,0
28.12021,83.42986,2024-05-01,1
27.5975,81.1089,2020-03-06 00:00:00,0
29.3479,84.9995,2023-12-31 00:00:00,0
29.74008,81.36935,2015-03-10,1
27.4732,84.3811,2022-01-18 00:00:00,0
29.7785,81.7203,2020-04-26 00:00:00,0
27.49629,83.9295,2017-04-09,1
27.2139,81.0471,2019-07-08 00:00:00,0
30.1699,85.6155,2016-01-06 00:00:00,0
26.7636,81.7013,2012-06-20 00:00:00,0
29.06201,80.53266,2021-03-26,1
29.1904,86.6688,2024-04-30 00:00:00,0
26.80367,86.7319,2021-03-28,1
26.8645,86.48163,2014-04-20,1
27.82344,82.32006,2021-03-24,1
28.87923,80.57154,2025-05-03,1
28.5028,84.9853,2021-08-12 00:00:00,0
28.17539,81.98294,2015-06-03,1
